KIC,vt
11250564,nv
11250572,st
11250587,lt
10053071,nv
10053100,lt
10053138,nv
10053181,st
10053224,nv
10053228,nv
10053344,nv
10053349,nv
10053392,nv
10053414,nv
10053448,nv
10053452,nv
10053460,st
10053499,nv
10053512,lt
10053536,nv
10053551,mt
10053594,nv
10053606,nv
10053617,nv
10053675,nv
10053717,nv
10053760,nv
10053777,nv
10053778,nv
10053852,nv
10053930,nv
10053995,nv
10054004,nv
10054022,nv
10054050,lt
10054085,nv
10054093,lt
10054100,lt
10054119,nv
10054129,nv
10054132,nv
10054195,nv
10054352,st
10054362,nv
10054396,nv
10054402,nv
10054414,nv
10054420,nv
10054489,mt
10054498,st
10054567,nv
10054738,nv
10054770,nv
10054827,nv
10054831,nv
10054905,nv
10054915,nv
10054938,lt
10054971,nv
10055006,nv
10055042,nv
10055060,nv
10055061,nv
10055107,nv
10055126,nv
10055196,lt
10055197,nv
10055219,mt
10055306,st
10055313,nv
10055337,st
10055385,nv
10055390,nv
10055414,lt
10055516,st
10055538,nv
10055577,nv
10055660,nv
10055674,nv
10055700,nv
10055707,nv
10055727,st
10055731,st
10055757,st
10055782,nv
10055798,nv
10055802,nv
10055853,nv
10055855,nv
10055912,nv
10055914,nv
10055928,nv
10055952,mt
10055986,nv
10056012,nv
10056042,st
10056088,lt
10056105,st
10056109,nv
10056119,nv
10056120,nv
10056121,nv
10056152,nv
10056157,nv
10056215,st
10056217,nv
10056297,nv
10056376,nv
10056387,nv
10056392,nv
10056408,nv
10056410,mt
10056425,nv
10056437,st
10056447,nv
10056474,nv
10056524,nv
10056557,nv
10056593,st
10056595,nv
10056630,nv
10056638,st
10056651,nv
10056652,mt
10056727,st
10056750,nv
10056816,nv
10056820,nv
10056831,nv
10056832,nv
10056837,nv
10056931,nv
10056945,nv
10056953,nv
10057052,nv
10057095,lt
10057110,lt
10057129,nv
10057147,nv
10057189,nv
10057198,nv
10057222,nv
10057233,lt
10057278,nv
10057304,st
10057341,nv
10057344,nv
10057359,nv
10057410,nv
10057413,nv
10057428,nv
10057435,nv
10057445,st
10057460,nv
10057494,nv
10057511,nv
10057516,mt
10057537,nv
10057552,nv
10057563,nv
10057582,st
10057597,nv
10057620,nv
10057622,st
10057632,nv
10057634,nv
10057651,mt
10057661,nv
10057670,nv
10057676,nv
10057759,nv
10057795,st
10057809,nv
10057811,nv
10057846,nv
10057888,nv
10057893,lt
10057939,st
10057941,nv
10057997,nv
10058021,nv
10058035,nv
10058079,mt
10058115,lt
10058137,mt
10058234,nv
10058243,nv
10058278,lt
10058286,nv
10058367,st
10058368,nv
10058384,lt
10058409,lt
10058479,st
10058491,lt
10058496,nv
10058570,nv
10058600,mt
10058649,nv
10058656,nv
10058711,nv
10058755,nv
10058816,mt
10058829,nv
10058843,nv
10058848,nv
10058916,st
10058938,nv
10058948,st
10058997,mt
10059007,nv
10059061,nv
10059101,nv
10059152,nv
10059173,nv
10059186,nv
10059190,nv
10059207,nv
10059265,nv
10059304,nv
10059313,mt
10059338,nv
10059355,st
10059373,lt
10059378,mt
10059380,nv
10059575,nv
10059645,nv
10062514,nv
10062556,nv
10062560,lt
10062593,nv
10062594,nv
10062643,nv
10062704,nv
10062715,nv
10062742,nv
10062753,mt
10062762,nv
10062767,nv
10062769,nv
10062798,nv
10062837,nv
10062863,nv
10062886,nv
10062905,nv
10062987,nv
10062992,nv
10063027,nv
10063028,nv
10063044,eb
10063051,nv
10063071,nv
10063075,st
10063094,mt
10063107,nv
10063128,lt
10063133,nv
10063169,nv
10063188,nv
10063193,nv
10063208,nv
10063211,st
10063214,nv
10063215,nv
10063226,mt
10063232,nv
10063241,st
10063258,nv
10063306,nv
10063343,st
10063376,nv
10063382,nv
10063442,nv
10063467,nv
10063468,nv
10063473,nv
10063483,nv
10063489,nv
10063504,nv
10063514,st
10063518,nv
10063560,lt
10063588,nv
10063599,nv
10063612,nv
10063716,nv
10063763,nv
10063775,nv
10063802,nv
10063803,nv
10063806,nv
10063820,nv
10063842,nv
10063852,nv
10063871,nv
10063898,nv
10063899,nv
10063921,nv
10063926,nv
10063930,nv
10063933,nv
10063996,lt
10064017,nv
10064019,nv
10064054,nv
10064099,nv
10064111,lt
10064130,nv
10064146,nv
10064220,nv
10064234,st
10064244,st
10064253,nv
10064256,nv
10064303,nv
10064313,nv
10064337,nv
10064358,mt
10064361,nv
10064381,nv
10064493,nv
10064494,nv
10064521,st
10064522,nv
10064528,mt
10064558,nv
10064560,nv
10064574,st
10064591,st
10064613,st
10064620,st
10064622,nv
10064700,lt
10064704,nv
10064712,nv
10064727,nv
10064754,nv
10064768,nv
10064822,nv
10064857,nv
10064860,nv
10064876,nv
10064921,nv
10064965,st
10064988,nv
10065001,st
10065049,st
10065053,nv
10065069,nv
10065083,lt
10065092,nv
10065157,lt
10065158,st
10065165,lt
10065171,nv
10065198,nv
10065213,nv
10065244,nv
10065275,nv
10065293,nv
10065297,nv
10065299,nv
10065309,nv
10065322,nv
10065366,nv
10065413,lt
10065425,nv
10065429,st
10065437,nv
10065464,nv
10065475,nv
10065516,nv
10065521,nv
10065550,nv
10065555,nv
10065568,nv
10065591,nv
10065597,st
10065623,lt
10065633,nv
10065638,st
10065641,nv
10065675,nv
10065676,st
10065683,nv
10065692,nv
10065700,lt
10065701,nv
10065717,mt
10065745,st
10065814,nv
10065819,nv
10065836,nv
10065848,st
10065852,st
10065894,nv
10065920,nv
10065923,lt
10065924,nv
10065928,st
10065944,nv
10065951,nv
10065953,st
10065957,nv
10065991,nv
10066000,st
10066002,nv
10066053,mt
10066072,nv
10066073,nv
10066091,nv
10066173,nv
10066179,nv
10066187,nv
10066193,lt
10066200,st
10066275,st
10066296,nv
10066323,st
10066355,nv
10066359,st
10066362,nv
10066428,st
10066437,lt
10066446,nv
10066476,st
10066483,nv
10066492,st
10066509,mt
10066566,lt
10066568,nv
10066588,nv
10066603,st
10066637,st
10066735,nv
10066745,nv
10066774,lt
10066785,nv
10066838,lt
10066862,nv
10066868,nv
10066886,st
10066947,nv
10066962,nv
10066970,lt
10067001,st
10067056,nv
10067106,mt
10067144,mt
10067145,nv
10067148,nv
10067153,mt
10067165,lt
10067168,st
10067180,lt
10067209,nv
10067212,nv
10067237,mt
10067242,mt
10067287,nv
10067308,nv
10067317,nv
10067321,nv
10067333,nv
10067366,nv
10067395,nv
10067407,nv
10067424,st
10067449,st
10067482,nv
10067490,nv
10067492,nv
10067494,nv
10067503,st
10067597,nv
10067606,nv
10067686,st
10067700,nv
10067969,nv
10067983,nv
10068002,nv
10068004,mt
10068014,nv
10068024,nv
10068030,eb
10068041,lt
10068055,nv
10068102,nv
10068110,nv
10068127,nv
10068147,lt
10068183,nv
10068211,nv
10068245,nv
10068265,st
10068280,nv
10068307,st
10068333,mt
10068351,nv
10068383,eb
10068389,nv
10068427,nv
10068430,nv
10068433,nv
10068462,nv
10068490,nv
10068507,nv
10068511,nv
10068519,st
10068556,nv
10068557,nv
10068574,nv
10068585,lt
10068596,nv
10068598,nv
10068609,nv
10068640,nv
10068645,nv
10068646,nv
10068656,nv
10068659,nv
10068672,nv
10068680,lt
10068705,lt
10068740,lt
10068745,nv
10068787,st
10068801,nv
10068803,nv
10068810,nv
10068833,st
10068842,lt
10068867,lt
10068883,nv
10068884,lt
10068892,nv
10068895,nv
10068906,st
10068919,eb
10068939,nv
10068996,nv
10069008,nv
10069045,mt
10069078,st
10069097,nv
10069130,nv
10069131,nv
10069168,nv
10069234,nv
10069259,nv
10069277,nv
10069309,nv
10069342,nv
10069345,nv
10069380,nv
10069388,nv
10069421,nv
10069424,mt
10069511,nv
10069536,nv
10069546,nv
10069570,nv
10069584,nv
10069635,nv
10069739,nv
10069764,nv
10069788,lt
10069808,nv
10069831,nv
10069844,nv
10069894,nv
10069907,nv
10069912,nv
10069925,nv
10069933,st
10069934,st
10069993,nv
10070076,st
10070087,lt
10070105,nv
10070158,lt
10070178,nv
10070180,nv
10070187,nv
10070197,nv
10070204,st
10070247,st
10070265,nv
10070331,nv
10070347,nv
10070355,st
10070378,mt
10070418,nv
10070454,nv
10070468,nv
10070479,nv
10070526,nv
10070567,nv
10070575,nv
10070579,nv
10070588,nv
10070597,nv
10070617,nv
10070629,st
10070717,nv
10070726,nv
10070754,nv
10070761,nv
10070762,nv
10070788,nv
10070799,st
10070800,nv
10070826,nv
10070847,nv
10070859,lt
10070928,nv
10070952,nv
10070953,nv
10070974,nv
10070982,nv
10070991,nv
10071009,nv
10071037,st
10071047,nv
10071056,lt
10071059,nv
10071079,nv
10071119,lt
10071126,nv
10071151,nv
10071205,nv
10071206,nv
10071221,nv
10071237,mt
10071249,st
10071264,nv
10071281,nv
10071328,nv
10071333,nv
10071339,nv
10071382,nv
10071383,nv
10071416,lt
10071470,st
10071497,nv
10073388,mt
10073392,st
10073475,nv
10073540,nv
10073595,nv
10073601,lt
10073642,st
10073654,nv
10073657,nv
10073672,nv
10073674,nv
10073680,nv
10073713,nv
10073715,nv
10073764,nv
10073770,nv
10073772,nv
10073817,lt
10073828,nv
10073861,nv
10073864,nv
10073865,lt
10073875,mt
10073902,nv
10073905,lt
10073919,nv
10073938,nv
10073971,nv
10073980,nv
10073989,st
10073997,st
10074020,nv
10074054,st
10074059,st
10074060,st
10074063,st
10074149,st
10074226,st
10074230,nv
10074240,nv
10074296,lt
10074317,st
10074334,nv
10074354,st
10074358,nv
10074445,st
10074466,nv
10074513,nv
10074520,nv
10074527,mt
10074538,st
10074539,st
10074579,nv
10074592,nv
10074605,st
10074622,nv
10074631,nv
10074650,nv
10074653,nv
10074673,lt
10074700,eb
10074716,nv
10074737,nv
10074812,nv
10074841,nv
10074851,nv
10074890,nv
10074909,nv
10074927,nv
10074938,nv
10074939,eb
10074987,st
10075009,st
10075024,st
10075065,nv
10075070,nv
10075155,st
10075157,mt
10075199,nv
10075215,st
10075223,st
10075292,nv
10075316,nv
10075320,nv
10075388,nv
10075409,st
10075468,nv
10075527,st
10075553,nv
10078440,st
10078497,lt
10078861,nv
10078869,nv
10078902,st
10078979,lt
10078984,nv
10078985,nv
10078987,lt
10079002,nv
10079005,nv
10079027,st
10079075,nv
10079113,st
10079118,nv
10079146,nv
10079154,st
10079157,nv
10079206,nv
10079226,lt
10079245,mt
10079252,nv
10079258,nv
10079263,nv
10079281,nv
10079315,st
10079317,st
10079324,nv
10079354,st
10079397,nv
10079398,nv
10079420,lt
10079452,nv
10079460,nv
10079481,nv
10079491,nv
10079548,nv
10079556,nv
10079565,nv
10079596,nv
10079621,nv
10079657,st
10079678,lt
10079723,nv
10079753,nv
10079795,nv
10079810,lt
10079819,nv
10079832,nv
10079863,nv
10079864,lt
10079873,nv
10079875,nv
10079908,nv
10079921,nv
10079938,st
10079947,nv
10079981,nv
10079987,st
10079998,st
10080020,nv
10080077,nv
10080130,nv
10080157,nv
10080160,st
10080186,st
10080196,lt
10080204,st
10080211,nv
10080218,nv
10080239,st
10080243,st
10080248,mt
10080292,nv
10080293,nv
10080305,nv
10080344,nv
10080353,nv
10080372,nv
10080411,nv
10080424,nv
10080433,nv
10080455,nv
10080482,mt
10080547,st
10080549,nv
10080576,nv
10080592,nv
10080611,st
10080625,nv
10080664,nv
10080740,nv
10080743,nv
10080778,nv
10080782,nv
10080792,nv
10080811,nv
10080830,nv
10080855,nv
10080862,nv
10080869,nv
10080921,nv
10080932,lt
10080943,st
10080966,st
10080967,nv
10080968,lt
10080974,nv
10080980,nv
10081016,nv
10081023,st
10081026,nv
10081040,st
10081050,nv
10081119,nv
10081136,nv
10081137,nv
10081150,nv
10081256,nv
10081302,nv
10081320,mt
10081327,nv
10081338,st
10081387,nv
10081412,nv
10081434,nv
10081446,nv
10081449,nv
10081452,nv
10081476,st
10081514,lt
10081534,st
10081565,st
10081598,nv
10081606,nv
10081680,nv
10081703,st
10081726,mt
10081743,nv
10081748,lt
10081760,nv
10081831,nv
10081837,st
10081839,nv
10081855,nv
10081861,nv
10081883,nv
10081884,st
10081899,nv
10081918,nv
10081930,nv
10081951,nv
10081962,lt
10081974,nv
10081982,nv
10081993,st
10082009,st
10082015,nv
10082058,nv
10082075,nv
10082101,nv
10082107,nv
10082120,nv
10082149,nv
10082227,nv
10082248,st
10082291,lt
10082344,st
10082360,lt
10082384,st
10082441,mt
10082443,nv
10082449,nv
10082517,st
10082519,mt
10082529,nv
10082542,nv
10082545,nv
10082549,nv
10082556,st
10082567,mt
10082571,nv
10082573,nv
10082576,nv
10082580,st
10082581,nv
10082591,st
10082602,nv
10082611,st
10082650,nv
10082667,lt
10082680,lt
10082691,mt
10082730,nv
10082757,st
10082762,nv
10082769,nv
10082778,nv
10082785,nv
10082844,nv
10082879,nv
10082904,nv
10082909,nv
10082920,nv
10082925,nv
10082930,st
10082936,nv
10082941,nv
10082950,lt
10082955,nv
10082977,nv
10083021,st
10083074,nv
10083096,st
10083134,lt
10083167,st
10083197,st
10083199,st
10083203,st
10083224,nv
10083226,lt
10083247,nv
10083250,nv
10083254,nv
10083287,lt
10083309,nv
10083312,nv
10083313,lt
10083318,nv
10083325,nv
10083366,mt
10083369,nv
10083396,nv
10083404,nv
10083442,st
10083480,nv
10083483,st
10083502,nv
10083510,lt
10083521,nv
10083564,nv
10083605,nv
10083606,nv
10083608,nv
10083623,eb
10083628,nv
10083645,lt
10083666,nv
10083675,nv
10083688,nv
10083738,nv
10083739,nv
10083741,nv
10083786,st
10083803,nv
10083815,nv
10083837,st
10083857,nv
10083862,nv
10083880,nv
10083886,lt
10083899,nv
10083926,st
10083970,st
10083989,lt
10083995,nv
10084016,nv
10118157,lt
10118250,lt
10118266,nv
10118339,nv
10118384,nv
10118419,nv
10118422,nv
10118503,lt
10118525,nv
10118568,nv
10118610,nv
10118639,st
10118658,nv
10118671,nv
10118672,nv
10118677,nv
10118697,lt
10118733,nv
10118750,st
10118790,st
10118794,st
10118816,st
10118817,st
10118824,st
10118846,lt
10118910,nv
10118929,nv
10118942,nv
10118964,nv
10118979,nv
10119097,nv
10119109,nv
10119126,nv
10119187,nv
10119227,nv
10119239,nv
10119274,nv
10119290,nv
10119326,nv
10119352,st
10119353,nv
10119371,nv
10119471,st
10119479,nv
10119489,nv
10119517,eb
10119542,nv
10119581,nv
10119629,st
10119637,nv
10119646,st
10119654,nv
10119659,nv
10119692,nv
10119724,nv
10119884,nv
10119885,nv
10119898,nv
10119930,mt
10120003,nv
10120040,nv
10120295,nv
10120296,nv
10120310,st
10120316,nv
10120379,nv
10120460,st
10120503,nv
10120512,nv
10120548,nv
10120607,nv
10120683,nv
10120707,nv
10120721,lt
10120740,nv
10120750,nv
10120758,st
10120842,nv
10120908,nv
10120920,nv
10120922,nv
10120945,nv
10120966,nv
10120986,st
10120997,lt
10121002,nv
10121003,nv
10121004,nv
10121019,nv
10121047,nv
10121118,nv
10121126,nv
10121180,nv
10121190,nv
10121218,nv
10121241,nv
10121251,nv
10121268,st
10121330,nv
10121344,nv
10121365,nv
10121366,nv
10121374,nv
10121377,nv
10121390,mt
10121431,nv
10121446,nv
10121498,nv
10121557,st
10121577,lt
10121640,nv
10121655,nv
10121662,st
10121672,nv
10121700,mt
10121721,mt
10121738,nv
10121750,st
10121766,nv
10121794,nv
10121816,nv
10121833,lt
10121853,nv
10121888,lt
10121904,nv
10121916,nv
10122003,nv
10122012,nv
10122038,nv
10122051,nv
10122122,nv
10122150,mt
10122158,nv
10122159,nv
10122162,nv
10122169,st
10122173,nv
10122175,nv
10122235,nv
10122239,nv
10122250,nv
10122255,st
10122336,nv
10122387,nv
10122402,st
10122419,nv
10122469,nv
10122487,nv
10122520,st
10122538,nv
10122598,nv
10122671,nv
10122684,nv
10122722,nv
10122735,nv
10122743,nv
10122768,nv
10122776,nv
10122780,lt
10122826,nv
10122878,st
10122895,nv
10122937,nv
10122953,nv
10122955,nv
10122999,nv
10123009,nv
10123025,st
10123050,st
10123052,nv
10123057,nv
10123064,mt
10123123,lt
10123207,nv
10123234,nv
10123343,lt
10123348,nv
10123450,nv
10123523,mt
10123536,nv
10123547,nv
10123548,st
10123560,mt
10123573,nv
10123606,nv
10123627,eb
10123636,nv
10123637,nv
10123664,nv
10123696,st
10123707,nv
10123716,nv
10123761,nv
10123787,st
10123808,mt
10123890,nv
10123893,nv
10123937,nv
10123950,st
10123966,nv
10123983,nv
10124015,nv
10124024,mt
10124033,nv
10124049,nv
10124058,nv
10124070,nv
10124105,nv
10124113,nv
10124151,st
10124179,nv
10124206,nv
10124232,nv
10124265,nv
10124307,mt
10124435,nv
10124436,nv
10124448,lt
10124472,nv
10124479,mt
10124496,nv
10124511,nv
10124521,st
10124534,mt
10124561,nv
10124584,st
10124585,nv
10124611,nv
10124624,st
10124630,st
10124635,lt
10124710,nv
10124727,mt
10124752,nv
10124777,nv
10124832,lt
10124839,nv
10124866,nv
10124963,nv
10124990,st
10125001,nv
10125102,nv
10125106,nv
10125199,nv
10125256,nv
10125258,nv
10125300,mt
10125303,nv
10125310,st
10125328,nv
10125352,nv
10125510,nv
10127758,nv
10127823,nv
10127891,nv
10127954,st
10127978,nv
10127988,lt
10128033,nv
10128034,nv
10128049,mt
10128164,nv
10128169,nv
10128182,lt
10128226,nv
10128250,lt
10128256,mt
10128261,st
10128321,nv
10128323,nv
10128386,nv
10128463,nv
10128466,nv
10128470,nv
10128483,nv
10128501,lt
10128553,nv
10128580,nv
10128587,nv
10128618,nv
10128629,nv
10128638,mt
10128670,nv
10128713,st
10128726,lt
10128746,st
10128760,st
10128789,nv
10128799,st
10128800,nv
10128825,nv
10128886,nv
10128961,eb
10128969,lt
10128981,nv
10129035,nv
10129060,st
10129070,nv
10129093,st
10129101,nv
10129128,nv
10129200,nv
10129295,mt
10129332,nv
10129349,nv
10129408,nv
10129412,nv
10129425,st
10129475,nv
10129482,eb
10129504,lt
10129530,nv
10129532,nv
10129538,st
10129593,nv
10129675,nv
10129755,nv
10129779,st
10129793,st
10129799,st
10129802,nv
10129829,nv
10129856,nv
10129857,nv
10129859,st
10129976,nv
10130001,nv
10130039,lt
10130057,nv
10130071,st
10130076,nv
10130148,nv
10130153,nv
10130225,st
10130235,lt
10130243,nv
10130282,lt
10130351,nv
10130403,nv
10130465,nv
10130551,st
10130559,st
10130574,st
10130576,nv
10130595,st
10130628,lt
10130646,nv
10130674,nv
10130679,mt
10130721,nv
10130723,nv
10130724,nv
10130754,nv
10130757,nv
10130761,nv
10130769,lt
10130771,nv
10130777,nv
10130788,nv
10130804,nv
10130817,nv
10130838,nv
10130853,lt
10130884,nv
10130902,st
10130919,st
10130928,nv
10130954,nv
10130967,nv
10131030,st
10131068,nv
10131101,nv
10131122,nv
10131136,lt
10131225,nv
10131300,nv
10131329,nv
10131409,nv
10131438,nv
10131454,st
10131494,st
10131504,st
10131515,nv
10131531,nv
10131543,nv
10131550,nv
10131594,st
10131650,nv
10131700,st
10131721,nv
10131772,nv
10131814,nv
10131842,nv
10131856,nv
10131857,nv
10131897,nv
10131950,nv
10131984,nv
10131985,nv
10132095,nv
10132130,lt
10132159,st
10132204,nv
10132220,nv
10132247,nv
10132262,lt
10132292,nv
10132294,lt
10132305,nv
10132315,nv
10132331,mt
10132358,lt
10132365,nv
10132416,nv
10132417,nv
10132432,nv
10132552,nv
10132569,nv
10132592,nv
10132618,nv
10132667,nv
10132668,st
10132724,mt
10132734,lt
10132768,nv
10132779,st
10132805,nv
10132806,st
10132814,nv
10132819,nv
10132832,nv
10132847,nv
10132867,nv
10132870,nv
10132874,nv
10132898,nv
10132908,nv
10132923,nv
10132930,nv
10132945,lt
10132946,nv
10132948,st
10132974,nv
10133017,nv
10133033,lt
10133056,nv
10133095,nv
10133104,lt
10133176,nv
10133203,nv
10133215,nv
10133246,nv
10133266,st
10133317,nv
10133360,mt
10133378,nv
10133390,nv
10133423,nv
10133434,nv
10133469,nv
10133470,nv
10133475,nv
10133528,nv
10133536,nv
10133549,nv
10133590,st
10133604,nv
10133673,nv
10133712,nv
10133733,nv
10133812,nv
10134076,nv
10134084,nv
10134152,nv
10134234,lt
10134366,lt
10134443,nv
10134484,nv
10134498,nv
10134521,nv
10134547,nv
10134553,nv
10134571,nv
10134577,nv
10134582,nv
10134584,nv
10134599,nv
10134600,nv
10134638,st
10134643,nv
10134644,nv
10134652,lt
10134654,mt
10134709,nv
10134740,nv
10134747,lt
10134793,nv
10134795,nv
10134800,nv
10134806,nv
10134818,nv
10134904,nv
10134917,nv
10134929,nv
10134973,mt
10134974,nv
10134991,nv
10135035,nv
10135082,nv
10135084,st
10135085,lt
10135088,nv
10135092,nv
10135111,nv
10135121,lt
10135122,nv
10135125,nv
10135147,nv
10135168,nv
10135169,nv
10135171,st
10135207,st
10135223,nv
10135335,nv
10135362,nv
10135386,nv
10135428,nv
10135473,nv
10135493,nv
10135518,nv
10135542,nv
10135544,nv
10135546,nv
10135555,nv
10135560,nv
10135563,st
10135584,eb
10135595,nv
10135604,nv
10135637,nv
10135639,nv
10135666,nv
10135697,nv
10135721,nv
10135740,nv
10135818,st
10135934,nv
10135949,nv
10135958,nv
10135959,nv
10135969,nv
10135988,st
10135989,nv
10135992,nv
10136036,nv
10136100,lt
10136108,nv
10136162,nv
10136195,st
10136255,nv
10136256,nv
10136258,nv
10136281,nv
10136291,nv
10136293,mt
10136307,nv
10136324,nv
10136355,nv
10136370,nv
10136388,nv
10136404,nv
10136417,nv
10136422,nv
10136437,nv
10136442,nv
10136455,nv
10136515,nv
10136522,nv
10136527,nv
10136542,nv
10136549,nv
10136553,nv
10136563,nv
10136564,nv
10136603,nv
10136620,lt
10136630,nv
10136666,nv
10136679,nv
10136693,nv
10136702,nv
10136743,st
10136766,nv
10136807,nv
10136808,nv
10136837,nv
10136854,nv
10136871,mt
10136905,nv
10136923,nv
10138882,nv
10138938,st
10138961,nv
10139053,nv
10139070,nv
10139100,st
10139123,nv
10139126,nv
10139139,st
10139141,st
10139199,mt
10139216,nv
10139275,st
10139305,nv
10139322,nv
10139323,mt
10139343,nv
10139345,nv
10139379,nv
10139390,lt
10139410,lt
10139442,st
10139448,st
10139511,nv
10139533,nv
10139552,nv
10139572,nv
10139620,nv
10139630,nv
10139674,nv
10139680,nv
10139685,nv
10139686,nv
10139688,st
10139691,lt
10139720,nv
10139746,nv
10139790,st
10139791,nv
10139810,nv
10139850,nv
10139852,nv
10139853,st
10139864,nv
10139935,nv
10139936,nv
10139945,nv
10139993,nv
10140028,nv
10140032,lt
10140038,nv
10140072,nv
10140097,nv
10140100,nv
10140102,st
10140110,nv
10140113,lt
10140121,nv
10140122,nv
10140126,nv
10140195,nv
10140201,mt
10140204,nv
10140216,nv
10140238,nv
10140246,nv
10140260,nv
10140274,st
10140281,nv
10140308,nv
10140324,nv
10140383,nv
10140402,nv
10140432,nv
10140449,nv
10140480,nv
10140613,st
10140657,mt
10140662,st
10140665,nv
10140691,mt
10140708,st
10140717,st
10140731,nv
10140750,nv
10140793,st
10140843,nv
10140863,nv
10140879,nv
10140887,nv
10140890,nv
10140903,mt
10140914,lt
10140924,nv
10140937,nv
10140942,nv
10140949,nv
10140958,nv
10140984,nv
10140996,lt
10141006,nv
10141036,nv
10141049,st
10141078,nv
10141087,eb
10141104,nv
