KIC,period,period_err,bjd0,bjd0_err,morph,GLon,GLat,kmag,Teff,SC
10158418,5.0074123,0.0000107,54958.00863,0.01239,0.13,80.9994,10.3681,13.592,5699,TRUE
7778437,5.0142324,0.0000108,54966.17373,0.039605,0.32,78.2846,7.6626,13.797,6244,TRUE
10215869,5.01727,0.0000571,55002.59879,0.029864,0.24,80.1869,12.0388,14.115,6287,FALSE
12004679,5.0424901,0.0000108,54955.76998,0.024497,0.24,80.8382,18.4306,13.231,5432,FALSE
6044064,5.0632068,0.000011,54966.7011,0.092018,0.54,73.9441,11.0029,15.001,5095,FALSE
8316503,5.0653297,0.000011,54967.98115,0.030459,0.25,78.3204,9.1777,13.955,6103,FALSE
8736245,5.0694815,0.000011,54969.01191,0.032065,0.29,74.7377,18.4249,13.798,5594,FALSE
6965293,5.0778199,0.0000109,54957.47385,0.020853,0.18,76.3334,8.9057,12.847,5944,TRUE
5530881,5.0825222,0.000011,54965.96077,0.031832,0.27,72.9576,11.7291,13.508,6138,TRUE
8454250,5.0828695,0.0000109,54954.99197,0.049954,0.39,79.0895,8.1496,12.777,-1,FALSE
6591789,5.0884095,0.0000111,54967.35444,0.028213,0.25,72.8575,14.882,15.353,5410,FALSE
12504988,5.0939385,0.0000111,54967.6232,0.029599,0.23,82.2554,17.7148,14.575,5985,TRUE
10483644,5.1107711,0.0000111,54966.31461,0.016241,0.12,81.0679,11.1486,13.985,5781,FALSE
10157573,5.1157377,0.0000111,54965.34096,0.017738,0.26,80.8932,10.4767,15.132,6164,FALSE
9451127,5.1174021,0.0000111,54967.5858,0.028697,0.22,76.1063,17.8732,15.764,5881,FALSE
10227863,5.1397087,0.0000113,54968.07344,0.166332,0.63,81.3761,9.87,13.753,5476,FALSE
3761175,5.1623434,0.0000113,55169.32562,0.307345,0.91,72.7234,8.066,12.828,6890,FALSE
6889235,5.18867,0.0000113,54956.28588,0.045776,0.43,77.0302,7.5927,10.96,9288,TRUE
4069213,5.1942561,0.0000113,54957.18326,0.055401,0.42,72.8248,8.5029,12.739,6058,TRUE
4157488,5.1974199,0.0000114,54968.13743,0.042039,0.39,71.7751,10.5779,13.961,5941,FALSE
6603756,5.2042833,0.0000114,54968.88506,0.050339,0.38,74.1932,12.172,15.424,5115,TRUE
6372268,5.2200466,0.0000114,54966.72514,0.054785,0.52,75.0495,9.8758,11.446,-1,FALSE
8780968,5.2344872,0.0000249,55004.66049,0.0575,0.47,80.033,7.6615,16.304,5307,FALSE
9848190,5.2410044,0.0000114,55021.01553,0.302103,0.9,80.6215,9.8913,11.373,9402,FALSE
5016163,5.2456595,0.0000115,54964.85649,0.042803,0.4,73.2094,9.849,15.768,6017,FALSE
8374499,5.2519183,0.0000116,54969.74018,0.034529,0.28,77.5606,10.642,14.912,5871,FALSE
2860788,5.2597422,0.0000116,54965.06691,0.041162,0.37,71.2519,8.9071,14.043,5319,FALSE
5961350,5.2626684,0.0000115,54958.09969,0.018949,0.14,73.8524,11.1079,13.537,6869,FALSE
7289157,5.2658073,0.0000116,54969.97605,0.04413,0.37,75.8694,10.6213,12.947,6013,TRUE
5462901,5.2707264,0.0000121,55006.08132,0.016764,0.15,74.5199,8.4001,15.953,4139,FALSE
10486425,5.274816,0.0000117,54969.70843,0.029458,0.25,81.3809,10.7058,12.465,7018,FALSE
7369523,5.3188369,0.0000118,54966.31999,0.041688,0.4,75.9272,10.7533,14.905,5907,FALSE
8432040,5.327758,0.0000117,55095.49891,0.309721,0.97,76.819,12.4303,11.946,6208,FALSE
8953426,5.3317509,0.0000117,54953.95451,0.04601,0.4,77.4146,12.9607,12.156,5987,TRUE
9971475,5.3574082,0.0000118,54953.92216,0.026393,0.23,81.1448,9.3926,13.166,5561,FALSE
6964043,5.3625822,0.0000152,55292.00818,0.308696,0.4,76.215,9.0957,15.613,5374,TRUE
8299947,5.3656,0.0000355,54999.43844,0.026407,0.25,76.4487,12.5899,17.743,-1,FALSE
5110423,5.3704341,0.0000124,55007.01274,0.02679,0.27,73.8688,8.8465,15.828,5369,FALSE
8845221,5.4034624,0.000012,54966.74442,0.046141,0.39,80.0013,7.7463,13.615,6082,FALSE
6042116,5.4071576,0.000012,54958.7807,0.036997,0.27,73.7881,11.4591,11.3,-1,TRUE
8908102,5.414579,0.0000121,54969.70462,-1,-1,79.602,8.6399,13.633,5757,TRUE
12645761,5.4191379,0.000012,54961.66926,0.03521,0.36,82.8981,16.9899,13.368,4844,FALSE
9967884,5.4283503,0.0000122,54964.75404,0.013223,0.09,80.788,9.9959,14.694,5689,TRUE
6128027,5.4557662,0.0000122,54969.9065,0.018423,0.13,74.3271,10.4654,15.863,4878,FALSE
5025294,5.4626904,0.0000122,54967.26457,0.021094,0.18,74.0145,8.3911,13.266,5697,FALSE
8229048,5.4789525,0.0000123,54964.93,0.022776,0.2,75.8632,13.5864,13.636,6253,FALSE
3240706,5.4898651,0.0000124,54970.00329,0.020455,0.21,71.4496,9.3197,15.03,5760,FALSE
7129465,5.4918221,0.0000124,54966.17109,0.024862,0.24,76.1042,9.7714,15.316,5182,FALSE
8953059,5.4999401,0.0000124,54969.86873,0.040319,0.3,77.3729,13.0574,15.48,6217,TRUE
2860594,5.4999446,0.0000122,54960.31774,0.08505,0.52,71.2902,8.9645,13.37,6684,FALSE
9777090,5.508136,0.0006381,55000.36685,0.022635,0.18,79.4416,12.0134,17.779,4867,FALSE
5730394,5.5191777,0.0000267,55000.56681,0.04385,0.39,75.6826,7.045,16.117,5122,FALSE
4851464,5.5482571,0.0000159,55005.06077,0.0465,0.34,73.9432,7.9703,15.752,5891,FALSE
6694186,5.5542237,0.0000124,54957.05315,0.03254,0.24,74.8192,11.2009,12.376,5247,TRUE
8848288,5.5664753,0.0000124,55038.38716,0.085548,0.52,80.3839,7.2844,9.837,4624,FALSE
3765771,5.5677174,0.0000126,54969.01161,0.016259,0.17,73.0491,7.434,14.216,6145,FALSE
5181455,5.5796309,0.0000126,54966.5527,0.02152,0.14,72.2726,12.0661,15.473,5875,FALSE
7515679,5.5904352,0.0000125,54998.13244,1.678974,0.85,74.2158,14.8397,12.252,7127,FALSE
7511416,5.5908551,0.0000125,54998.05123,-1,-1,73.679,16.0042,12.941,6496,FALSE
4671584,5.5933253,0.0000127,54967.03152,0.022313,0.2,73.8353,7.8152,13.742,6096,FALSE
9266285,5.6138696,0.0000128,54965.57203,0.031577,0.25,75.7336,18.1203,14.072,4184,FALSE
7838906,5.6149488,0.0000126,54954.60835,0.023648,0.19,77.5901,9.0331,11.925,-1,FALSE
4445630,5.6279121,0.0000128,54968.88149,0.040216,0.3,69.9364,15.3154,13.858,6060,FALSE
7376983,5.6449249,0.0000163,55189.73766,0.020187,0.13,76.6116,9.4667,15.505,4601,TRUE
10338279,5.66027,0.0000128,55001.42713,0.007174,0.05,79.2769,14.2849,12.049,5404,TRUE
8937019,5.6636524,0.0000385,55000.86506,0.010953,0.05,75.3295,17.6141,17.93,-1,FALSE
6124941,5.670144,0.0000129,54969.20124,0.008151,0.04,74.0207,11.117,13.783,-1,FALSE
11858541,5.6743534,0.0000129,54968.75407,0.026507,0.19,81.14,17.0268,14.215,5375,FALSE
10679505,5.6751864,0.0000129,55000.28996,-1,-1,81.4916,11.1798,13.835,6408,FALSE
10490960,5.6824111,0.000013,54966.63684,0.032886,0.23,81.8416,9.9704,14.3,5787,FALSE
8264510,5.6867594,0.0000129,55003.22991,-1,-1,79.5853,6.8636,10.609,7478,TRUE
9936698,5.7121512,0.0001163,55000.66836,0.030785,0.27,76.6996,18.6395,14.045,6393,FALSE
11724210,5.746018,0.0000131,54965.04169,0.023818,0.17,83.2392,12.0313,14.737,5691,FALSE
9468296,5.7488257,0.0000132,54965.27833,0.012606,0.12,78.5554,12.5465,15.311,4814,FALSE
6449358,5.7767904,0.0000131,54955.07341,0.043601,0.31,74.9375,10.2048,11.61,7449,TRUE
8381592,5.7841801,0.0000138,55006.69397,0.020482,0.17,78.359,9.3523,15.599,5424,FALSE
10555365,5.80181,0.0000399,54999.58599,0.030523,0.23,81.9251,10.0075,16.605,5466,FALSE
8488876,5.8018811,0.0000132,54958.37766,0.027907,0.18,75.9505,14.3208,12.368,6957,TRUE
8180020,5.8031256,0.0000169,55067.75021,0.037615,0.24,77.8341,9.5716,15.896,5327,TRUE
7591456,5.8357507,0.0000134,55004.54747,-1,-1,73.5873,16.3228,10.708,-1,FALSE
6756669,5.8515322,0.000014,54965.86076,0.024667,0.16,72.2113,17,15.33,5353,FALSE
7750740,5.8741978,0.0000136,54967.31795,0.02628,0.17,75.4565,12.8386,14.857,5777,FALSE
7376500,5.877128,0.0000294,55004.65579,0.027815,0.2,76.5873,9.5681,15.177,5461,FALSE
8618226,5.8820362,0.0000136,54970.65,0.031957,0.22,76.1708,14.4735,13.781,5796,FALSE
8948424,5.8888397,0.0000137,54965.36037,0.024451,0.16,76.885,14.1043,12.97,-1,FALSE
11826400,5.8893723,0.0000135,54956.00023,0.036754,0.25,83.5557,11.8407,12.472,6947,TRUE
11404644,5.9025999,0.0000137,54969.38805,0.042203,0.29,81.3886,14.223,15.179,5892,TRUE
5282049,5.9103771,0.0000174,55187.37474,0.031974,0.21,73.6369,9.5878,15.169,5970,TRUE
5266937,5.9170863,0.0000138,54971.81566,0.128001,0.56,72.1746,12.687,14.352,5483,FALSE
9649222,5.9186193,0.0000138,54965.92394,0.028505,0.18,78.4427,13.5394,15.678,5691,TRUE
12106934,5.9370457,0.0000409,54998.67255,0.033581,0.29,81.718,16.8839,18.358,-1,FALSE
3439031,5.9520263,0.0000137,54954.06817,0.0383,0.33,70.6078,11.2904,11.287,6337,TRUE
3838496,5.9803965,0.0000414,55002.0075,0.047078,0.36,70.187,13.1485,17.9,-1,FALSE
6233903,5.9908477,0.0000303,55001.71912,0.039441,0.36,76.6415,6.6716,16.455,5699,FALSE
10095512,6.0171939,0.0000139,54953.88846,0.029813,0.24,81.2268,9.6579,13.053,5795,FALSE
8379547,6.0420394,0.000014,54959.16158,0.04759,0.34,78.0859,9.6552,13.373,4861,FALSE
5384802,6.0830927,0.0000144,54966.98877,0.021647,0.17,75.0592,7.2249,13.705,6203,TRUE
6231401,6.0919556,0.0000144,54970.58694,0.023393,0.15,76.4272,6.9884,14.847,5843,FALSE
2696703,6.094094,0.0000142,54997.11652,0.050387,0.06,69.0784,13.258,9.58,-1,FALSE
12071006,6.0960264,0.0000142,54955.83764,0.108317,0.53,83.527,12.8434,13.533,7338,TRUE
8509346,6.0990331,0.0000144,54968.52164,0.030803,0.2,78.3778,9.6855,13.745,6090,FALSE
6546508,6.1070571,0.0000183,55189.79408,0.02257,0.2,76.576,7.4974,15.74,5210,FALSE
6290382,6.128161,0.0000144,54970.02799,0.019403,0.13,74.6617,10.3814,13.186,7016,FALSE
11455484,6.14275,0.000043,54998.88572,0.244738,0.3,81.2972,14.7046,16.152,-1,FALSE
10963242,6.1468224,0.0000145,54968.07853,0.038613,0.21,78.5134,18.6641,14.706,6157,FALSE
12301181,6.147279,0.0000144,54998.61228,0.023186,0.16,81.7476,17.9713,12.906,4536,FALSE
9418619,6.1502471,0.0000144,54955.12193,0.011765,0.07,79.7939,10.0773,10.622,8671,TRUE
5728283,6.1982793,0.0000153,55003.98131,0.056918,0.36,75.5024,7.327,15.67,5750,FALSE
10385682,6.2074615,0.0000147,54965.87371,0.04112,0.34,76.9647,20.0807,15.001,5805,FALSE
5359678,6.23061,0.0000148,54966.12324,0.031244,0.27,72.7565,11.6094,14.154,6159,FALSE
8219268,6.2467298,0.0000147,54969.38061,0.100183,0.52,74.486,16.6223,12.495,4712,FALSE
10973583,6.2563432,0.0000155,55004.07806,0.016106,0.12,80.1001,15.067,15.798,5522,FALSE
6443538,6.2614461,0.0000156,54999.77824,1.389784,0.97,74.3103,11.4322,13.928,-1,FALSE
8429817,6.2634947,0.0000149,54967.89701,0.008478,0.04,76.5026,12.9596,13.952,5971,FALSE
10593759,6.2652097,0.0000148,54956.47658,0.022881,0.19,79.0382,15.738,13.499,5995,TRUE
9029486,6.2771614,0.000015,54965.32979,0.025326,0.2,78.3512,11.4666,13.63,5368,FALSE
4073730,6.2820742,0.0000148,55005.47773,0.05038,0.33,73.2089,7.8096,11.059,6377,TRUE
4073707,6.2821,0.0000189,55281.91908,0.047555,0.31,73.2067,7.8114,14.118,5806,FALSE
9715925,6.3081992,0.000034,54998.93197,0.016542,0.11,79.1932,12.1272,16.515,4891,FALSE
3230578,6.3376101,0.000015,54958.82892,0.011983,0.26,70.5052,11.1799,13.406,-1,TRUE
8460600,6.3520872,0.0000153,54967.20646,0.028574,0.16,79.7664,7.1362,14.933,4947,TRUE
6182849,6.399107,0.000016,54999.69848,0.031765,0.21,71.2491,17.4513,13.718,5893,FALSE
7763269,6.4079292,0.0007653,54999.12695,0.019269,0.12,76.8252,10.1343,14.078,6004,FALSE
10352938,6.4716293,0.0000466,55001.72448,0.063232,0.41,80.8999,11.0482,14.35,-1,FALSE
9714358,6.4741772,0.0000157,54967.3955,0.021821,0.13,79.0083,12.5179,14.998,4825,FALSE
5450814,6.4875325,0.0000158,54970.62391,0.015877,0.11,73.3906,10.5571,15.693,4398,FALSE
7125636,6.4906615,0.0000158,54965.06687,0.021296,0.14,75.7195,10.4277,15.507,4358,FALSE
8580438,6.4960325,0.0000158,54968.4679,0.036805,0.23,79.0007,8.6682,14.502,5307,FALSE
9179531,6.5107804,0.0000158,54968.74294,0.03443,0.28,80.4119,8.2201,15.091,5594,FALSE
5511076,6.5131991,0.0000162,54999.68713,-1,-1,70.4251,17.2286,11.863,5931,FALSE
7455553,6.5164972,0.0000159,54970.90012,0.098782,0.15,76.3349,10.1386,13.059,6434,FALSE
3965556,6.5567702,0.0000158,54999.50458,-1,-1,72.6446,8.5876,12.543,6252,FALSE
8604993,6.5704209,0.000016,54967.01872,0.028112,0.18,74.176,19.1324,15.299,5576,FALSE
2973509,6.6276114,0.0000161,54958.91828,0.037474,0.24,69.2363,13.3544,13.558,6058,FALSE
3764714,6.6332758,0.0000161,55000.37373,-1,-1,72.9603,7.5637,12.842,6251,FALSE
10965963,6.6402415,0.0000163,54965.77522,0.036675,0.22,78.9804,17.6265,13.881,5814,TRUE
9489411,6.6889278,0.0000164,54971.10495,0.209414,0.66,80.805,8.5033,13.96,4499,FALSE
5263802,6.7005059,0.0000163,54958.14675,0.025699,0.19,71.7324,13.3925,11.494,6642,TRUE
8323764,6.714245,0.0000492,55000.88466,0.024167,0.16,78.9728,8.0765,17.376,4961,FALSE
5597970,6.7173843,0.0000169,54956.7744,0.024492,0.14,70.6666,16.9388,12.778,-1,FALSE
6881709,6.7411163,0.0000166,55003.28117,-1,-1,76.4007,8.6535,14.156,5748,FALSE
10487119,6.7493598,0.0000219,55008.64629,0.02842,0.2,81.4107,10.58,15.746,5500,FALSE
11700133,6.7540169,0.0000221,55001.66295,-1,-1,79.772,19.5598,12.861,-1,FALSE
7960547,6.7673409,0.0000167,54968.26478,0.027664,0.17,76.0607,12.3221,14.143,5669,FALSE
11973705,6.7721423,0.0000165,54973.20332,0.392531,0.99,83.547,12.4424,9.116,7404,TRUE
6191945,6.807377,0.0007653,54968.52982,0.012929,0.08,72.4769,14.4896,14.044,4992,FALSE
10295951,6.8108248,0.0000167,54955.42443,0.062355,0.36,81.6789,9.6108,12.628,6998,TRUE
8043714,6.814989,0.0000175,55008.09927,0.021204,0.12,77.6832,9.3524,15.981,5280,FALSE
11198723,6.8403056,0.0000169,54970.5706,0.026982,0.17,81.8709,12.3026,15.445,5714,FALSE
8746310,6.8556244,0.000017,54969.0217,0.019456,0.12,76.2158,14.8381,14.767,5848,FALSE
8938628,6.8622157,0.000017,54966.60309,0.018955,0.14,75.5515,17.0374,13.681,5602,FALSE
10096019,6.8674693,0.000017,55000,-1,-1,81.3338,9.6109,13.348,6707,FALSE
5034333,6.93228,0.000017,54954.02761,0.054464,-1,74.7245,7.0777,11.52,8444,TRUE
3542573,6.9427958,0.0000172,54959.80759,0.031661,0.25,70.9715,10.8325,12.161,5741,TRUE
5197256,6.9633883,0.0000172,55003.08736,0.519446,0.8,73.8494,9.0057,11.024,7609,TRUE
8242350,6.9935555,0.0000173,54958.00587,-1,-1,77.366,10.595,12.594,6334,TRUE
3862171,6.9964614,0.0000175,55001.33601,-1,-1,72.5978,8.4694,13.685,5922,FALSE
7270230,6.9980904,0.0000175,54997.90097,0.013865,0.07,73.9012,14.6458,15.877,5417,FALSE
6766748,7.0028651,0.0000175,54969.01255,0.035537,0.25,73.4966,14.0866,13.934,6601,FALSE
9913481,7.0094854,0.0000174,54955.80447,0.051577,0.36,81.31,9.0185,10.862,7408,TRUE
8869680,7.033951,0.0000176,55007.14532,0.058853,0.35,75.2599,17.5206,13.357,5810,TRUE
7362852,7.0367139,0.0000176,54968.32025,0.040677,0.31,75.2789,12.0979,15.168,5961,FALSE
10809677,7.0421757,0.0000176,54970.73503,0.023294,0.17,81.4932,11.5262,13.942,4995,FALSE
3230227,7.0471062,0.0000175,54958.70224,-1,-1,70.4963,11.255,9.002,7972,TRUE
5988465,7.0565264,0.0000175,54960.11862,0.378107,0.76,76.2828,6.6928,11.418,8661,FALSE
10259029,7.06114,0.0000529,55002.86603,0.021219,0.12,77.3762,18.4349,17.115,5373,FALSE
9944421,7.0952066,0.0000179,54968.37067,0.022844,0.12,77.893,15.7404,15.137,5304,FALSE
7128918,7.1187988,0.0000179,54970.15678,0.025922,0.16,76.0976,9.8836,15.758,5386,FALSE
2019076,7.1292282,0.0000187,55004.07222,0.023465,0.16,70.4681,9.169,15.671,5624,FALSE
9898364,7.1323815,0.000018,54967.47129,0.019966,0.11,79.6882,11.8602,13.337,7300,FALSE
8128965,7.1403779,0.000018,54971.00678,0.04588,0.29,79.3139,6.8631,13.232,5683,FALSE
10794242,7.1437058,0.000018,54970.80328,0.038205,0.21,79.7675,15.0575,14.17,5459,FALSE
6762188,7.155502,0.0000181,54967.00122,0.033585,0.18,72.9311,15.3119,13.672,4801,FALSE
12557713,7.2147226,0.0000183,54965.49785,0.015589,0.09,83.097,16.1415,14.853,4594,FALSE
5990753,7.2165917,0.0000181,55002.94713,0.025778,0.15,76.4264,6.3923,10.916,4886,FALSE
6468938,7.2170122,0.0000181,54961.23463,0.0279,0.16,76.7256,7.1028,13.272,5805,FALSE
7938468,7.2269508,0.0000181,54969.16085,0.141196,0.55,73.1015,18.9947,13.27,5899,FALSE
3003991,7.2447788,0.0000184,54964.85909,0.023069,0.13,71.9004,8.1048,13.926,5366,FALSE
7972785,7.3007334,0.0000187,54966.56592,0.047634,0.25,77.4197,9.7148,14.933,6134,TRUE
4753988,7.304426,0.0000187,54968.02574,0.025648,0.16,73.159,9.3346,14.989,5766,FALSE
10068383,7.3049701,0.0000187,55009.94934,0.028276,0.19,78.2276,15.5911,15.765,5046,TRUE
5736461,7.3461642,0.0000195,55006.61973,0.040744,0.24,76.1617,6.2651,15.63,5412,FALSE
3248332,7.3636066,0.0000187,54956.97501,0.036772,0.2,72.0848,8.0474,13.102,6578,FALSE
3335816,7.4220063,0.0000188,54954.35563,0.022997,0.16,70.3589,11.5505,12.084,6079,TRUE
10923260,7.436017,0.0000191,54976.95343,0.028583,0.15,80.7411,13.4926,14.546,5970,FALSE
9761573,7.4416079,0.0009445,55000.07912,0.019174,0.1,77.3206,16.438,14.114,6308,FALSE
11656840,7.4426597,0.0000191,54965.75738,0.019026,0.1,80.805,16.651,15.27,5873,TRUE
10020423,7.4483776,0.0000192,54970.69365,0.028858,0.15,80.0071,11.6613,15.178,5673,TRUE
9762519,7.5151465,0.0000194,54971.07925,0.022464,0.12,77.4937,16.0829,13.711,5435,FALSE
8456998,7.5315115,0.0000192,54961.70939,-1,-1,79.3732,7.7313,13.266,-1,FALSE
8285254,7.5358961,0.0000195,54970.78044,0.051018,0.28,74.629,16.7603,15.398,4888,FALSE
3347485,7.5448413,0.0000194,54955.02405,0.045785,0.28,71.4901,9.4078,12.92,5659,FALSE
8543278,7.5492999,0.0000195,54968.01055,0.01601,0.09,74.5564,17.971,14.608,4950,FALSE
11403032,7.6316344,0.0000197,55001.91081,-1,-1,81.1835,14.7265,11.5,6433,TRUE
7970760,7.649413,0.0000197,54957.45687,0.042263,0.25,77.1708,10.0779,13.398,6172,FALSE
6866228,7.7023697,0.0000201,54970.56276,0.024398,0.12,75.0188,11.209,15.144,5388,FALSE
6927629,7.7352283,0.0000209,54968.34303,0.033703,0.21,72.3632,17.2013,15.244,5550,FALSE
8364119,7.7359104,0.00002,54955.51506,0.030301,0.14,76.3904,13.0488,12.408,5443,TRUE
8707639,7.7851957,0.0000203,55098.72857,-1,-1,79.0469,9.0987,12.714,-1,FALSE
6949550,7.8410674,0.0000206,54969.58714,0.032934,0.15,74.8985,11.6637,15.144,5718,FALSE
9724993,7.8633661,0.0000207,54972.54782,0.022829,0.12,80.2476,10.2196,12.524,5509,FALSE
5077629,7.9193695,0.0000216,54965.58395,0.024847,0.12,70.0952,16.6412,15.805,5458,FALSE
7708193,7.94245,0.0001494,54999.60956,0.04418,0.24,78.1615,7.6754,15.994,5315,FALSE
5731312,7.9463824,0.0000211,54968.09316,0.016403,0.08,75.7083,6.8939,13.811,4658,TRUE
9579499,7.9467154,0.0000211,54970.15668,0.010824,0.05,77.126,16.0375,15.791,4705,FALSE
3348093,7.96442,0.0000629,55000.36463,0.018,0.12,71.5724,9.3214,16.2,4295,FALSE
9576197,7.9644342,0.0000211,54969.19415,0.067389,0.34,76.6547,17.2867,14.641,5082,TRUE
6305192,8.0251572,0.0000214,54997.56311,0.045771,0.22,75.9823,7.9487,14.153,5347,FALSE
10925104,8.041339,0.0000214,54967.99322,0.025596,0.13,80.944,13.0151,13.738,4450,TRUE
11071207,8.0496347,0.0000214,54971.6534,0.036678,0.16,78.6434,19.0557,13.831,6427,TRUE
2166200,8.0969564,0.0000639,55006.12734,0.022259,0.11,70.6731,9.0315,17.637,6344,FALSE
2452440,8.0970448,0.0000639,55003.81105,0.040182,0.18,71.083,8.6059,16.474,5519,FALSE
10601579,8.0987542,0.0000216,54967.77461,0.035764,0.2,79.9801,13.7699,11.587,-1,FALSE
3654950,8.1347246,0.0000226,55003.92733,0.036104,0.26,72.1344,8.8113,15.858,5233,FALSE
6220470,8.144136,0.0000217,54969.50457,0.064689,0.33,75.4636,8.566,13.96,7377,FALSE
8012437,8.1501539,0.0000216,54999.07505,0.403876,0.98,-1,-1,-1,-1,FALSE
3945892,8.1664963,0.0000216,54999.83511,0.465507,1,-1,-1,-1,-1,FALSE
12013615,8.2028691,0.0000221,54971.5098,0.043095,0.27,82.3045,15.2077,13.878,5778,FALSE
12470530,8.2072571,0.0000221,54968.82413,0.025104,0.13,84.3448,13.1542,15.3,4725,FALSE
8906676,8.2095139,0.0000217,54958.85292,0.025759,0.95,79.4531,8.8707,12.121,-1,FALSE
9532123,8.215,0.0001952,55000.74254,0.029771,0.15,78.9828,12.012,16.356,5434,FALSE
5965819,8.2400554,0.0000221,55143.75742,0.046852,0.28,74.3056,10.2003,15.024,5718,FALSE
3970233,8.2549143,0.0000553,54966.15974,0.05174,0.25,72.9996,7.8144,14.034,5224,FALSE
8013439,8.2562148,0.0000219,54970.92799,0.016775,0.1,74.0723,16.8436,10.421,-1,TRUE
9098810,8.258182,0.0000219,54956.24209,0.023563,0.12,78.6919,11.0101,13.448,5126,FALSE
9892471,8.2680828,0.0000232,55009.39587,0.022174,0.1,78.9648,13.2689,15.768,5496,FALSE
9411317,8.290501,0.0010505,54965.24366,0.017236,0.08,78.9385,11.6086,17.409,4416,FALSE
10221886,8.3167176,0.0000223,55004.92976,-1,-1,80.8531,10.8681,12.448,6148,FALSE
11495766,8.3404432,0.0000223,55009.37773,0.046025,0.1,79.5727,18.8109,13.391,5631,FALSE
11100657,8.3441012,0.0000285,54994.57925,0.012271,0.06,82.6416,10.4158,15.734,5243,FALSE
2438502,8.360619,0.0000236,55005.26506,0.06527,0.3,69.9552,10.8082,16.209,5126,TRUE
6228703,8.4004137,0.0000224,54955.05634,0.035133,0.21,76.1659,7.3213,12.843,-1,TRUE
2445134,8.4120089,0.0000228,54972.64775,0.035101,0.16,70.5112,9.7361,13.551,5999,FALSE
5817566,8.4121982,0.0000226,54961.01755,0.071903,0.47,75.9476,6.8366,11.684,7994,TRUE
5707897,8.4160911,0.0000226,54998.25413,-1,-1,73.7175,10.7165,12.889,6066,FALSE
11599264,8.4281506,0.0000291,55292.43303,0.012777,0.06,79.718,19.0241,15.977,5533,FALSE
9821151,8.4294126,0.0000226,54999.00893,0.022782,0.13,77.2408,16.7866,12.385,6135,FALSE
9821078,8.4294375,0.0000228,54965.29148,0.022997,0.95,77.268,16.8272,14.117,4112,TRUE
1026032,8.4604378,0.000023,54966.77381,0.030112,0.15,69.3036,9.8547,14.813,5715,FALSE
7670485,8.4677064,0.000023,54972.41132,0.026157,0.14,74.1619,15.3544,14.408,5623,FALSE
9851142,8.4803,0.0000485,55002.77648,0.054122,0.26,80.9485,9.4349,7.631,6804,TRUE
10383696,8.4877,0.0000685,55001.46822,0.02711,0.13,76.7136,20.9298,16.947,5346,FALSE
4669402,8.4964677,0.0000232,55002.98354,-1,-1,73.6787,8.1372,14.034,5756,FALSE
8701327,8.5088412,0.000023,54954.07518,0.039604,0.24,78.4544,10.16,13.438,-1,FALSE
10091110,8.5303353,0.0000294,55183.95777,0.141388,0.13,80.8109,10.4054,15.232,5943,FALSE
2436378,8.531613,0.0000372,54969.27808,0.019058,0.09,69.9028,10.9469,18.498,-1,FALSE
7186665,8.559396,0.0000234,54970.2205,0.046798,0.3,73.5524,15.1092,14.538,5848,FALSE
7816680,8.5851984,0.0000244,55007.69629,0.030379,0.18,75.1636,13.5664,15.573,6267,FALSE
3869326,8.586044,0.0000232,54969.21138,0.023559,0.14,73.1375,7.4004,11.598,4903,FALSE
10031808,8.5896444,0.0000232,54956.43033,0.057446,0.28,81.1804,9.568,9.557,-1,TRUE
9786821,8.5935022,0.0000232,54964.95429,0.052788,0.36,80.4769,10.02,11.51,-1,TRUE
9701423,8.6073975,0.0000234,55002.8262,-1,-1,77.2377,16.2322,10.829,6529,TRUE
11391181,8.6173396,0.0000236,54972.06848,0.024641,0.12,79.3237,18.8852,15.257,5218,FALSE
12367310,8.6274874,0.0000236,54972.98935,0.029544,0.14,84.1513,12.9837,13.835,4965,FALSE
4948863,8.6435903,0.0000238,54972.83142,0.020298,0.1,74.8266,6.7393,15.414,5490,FALSE
4248941,8.6445976,0.0000234,54997.10563,-1,-1,70.5761,13.4466,12.159,6089,TRUE
7898576,8.6468983,0.0011813,55003.0029,0.054397,0.3,76.7845,10.7404,14.097,6217,FALSE
4150611,8.6530923,0.0000236,54961.00542,0.024746,0.14,71.1671,11.8901,7.899,6623,TRUE
8590780,8.653893,0.0000236,54960.8644,0.032849,0.19,80.0503,6.9795,13.253,5972,FALSE
4946680,8.6652604,0.0000238,54965.20959,0.020623,0.1,74.608,7.0274,13.852,5768,FALSE
